position,company,location,salary,summary
Data Scientist - Machine Learning,Affirm,"San Francisco, CA 94126 (Financial District area)",,Conduct ad-hoc data analyses; Deep understanding of and experience with machine learning and data analysis. Build production fraud and credit machine learning...
Research Associate,Charles River Laboratories,"South San Francisco, CA 94080",,"Competency in reviewing data to ensure acceptability against defined specifications, emerging abilities to assess data quality and suitability under broader..."
Bioinformatician/Statistician- Expression (Staff Research Scientist),Gladstone Institutes,"San Francisco, CA 94158 (South Of Market area)",,"You will be working with a variety of data types generated by various platforms and technologies (eg, Bulk RNA-seq and DNA-seq, Single-cell sequencing, ChIP-seq..."
Scientist – Genome Analysis Unit (Computational Biology),Amgen,"South San Francisco, CA 94080",,Work with large internal and external biological data sets including Next Generation Sequencing (NGS) data....
Sr. Data Science Engineer,Desk.com,"San Francisco, CA",,"Data Science Engineer. Scale efforts to democratise data internally and externally, be an ambassador for data driven culture...."
"Project Lead, Artificial Intelligence and Machine Learning",World Economic Forum LLC,"San Francisco, CA",,"The Project Lead will help facilitate collaboration across other Center projects such as autonomous vehicles, civilian use of drones, environment, Internet of..."
Technical Data Analyst,YuMe,"Redwood City, CA 94063",,Work closely with Data Scientists to analyze user data and develop new audience segmentation approaches. Advanced working knowledge of data analysis using...
Part-Time Intern - Product Development - Biostatistics,Genentech,"South San Francisco, CA",,"We lead many aspects of clinical trial conduct (e.g., randomization, independent Data Monitoring Committees), analysis and data interpretation...."
"Analyst, Research",Financial Technology Partners,"San Francisco, CA 94108 (Financial District area)",,CardConnect in its $750 million sale to First Data (NYSE:. Why FT Partners?...
"Data Scientist, Product Analytics",Zendesk,"San Francisco, CA 94103 (South Of Market area)",,Our new data scientist shares this enthusiasm and it is reflected in his/her work. We’ve built an Enterprise Data Warehouse (EDW) platform dedicated to support...
Scientist – Genome Analysis Unit (Computational Biology),Amgen,"South San Francisco, CA 94080",,Work with large internal and external biological data sets including Next Generation Sequencing (NGS) data....
Graduate Advanced Technology & Research Analyst,Arup,"San Francisco, CA",,"Graduate AT&R; Positions available in 2018 Start your career at Arup, listed in Engineering News Record as one of the top “Best Green Design Firms”, “Top..."
AI Labs Intern,Uber,"San Francisco, CA 94103 (South Of Market area)",,"And data the gods would envy. You will collaborate and exchange ideas with our current team, which includes world-renowned scientists from many different AI..."
Part-Time Intern - Product Development - Biostatistics,Genentech,"South San Francisco, CA",,"We lead many aspects of clinical trial conduct (e.g., randomization, independent Data Monitoring Committees), analysis and data interpretation...."
"Data Scientist, Machine Learning & AI",Etsy,"San Francisco, CA",,"Etsy is looking for a Data Scientist to join our Data Science team in SF. Data scientists can publish their innovations at top tier conferences such as KDD,..."
Sr/Lead Data Scientist,Autodesk,"San Francisco, CA",,Autodesk is seeking a Data Scientist to join our Advanced Analytics organization. Experience with data science toolkits:....
Data Scientist,Dito,"San Francisco, CA",,"As a Cloud Data Scientist, you will work with clients on how to ingest, store, process, analyze and explore/visualize data on the Google Cloud Platform...."
Principal Data Engineer,Upgrade,"San Francisco, CA",,"Do you have passion for data and building impactful data products? Data drives decision making across Product, Marketing, Finance, Risk and all other teams and..."
"Research Scientist, Bio-Signal Processing",Fitbit,"San Francisco, CA 94105 (Financial District area)",,"Experience with experimental design and human data collection. You will help prototype new hardware, perform analysis to determine what is interesting and..."
