position,company,location,salary,summary
Data Science Instructor,General Assembly,"Los Angeles, CA",,Our Data Science Immersive course empowers students with both the skills and mindsets to become Data Analysts and Data Scientists....
Postdoctoral Researcher,UCLA (Cedars-Sinai Medical Center),"Los Angeles, CA","$49,000 - $52,000 a year","However, abundant opportunities exist for collaborations with other scientists focused on other disease sites...."
Senior Data Scientist,Smith Hanley Associates,"Irvine, CA","$140,000 - $160,000 a year","Senior Data Scientist. Experience working with large datasets using big data technologies (Spark, Hive, Hadoop)...."
Data Analyst (Statistical Analysis),TekVizor,"Los Angeles, CA","$70,000 - $100,000 a year","Data Mining, loading data, joining tables, select statements, etc... As a member of the Data team, you will be tasked with weaving structured and unstructured..."
Market Research Analyst & Marketing Specialist,Websart LLC,"Los Angeles, CA 90040",,"Devise and evaluate methods and procedures for collecting data, such as surveys, opinion polls, or questionnaires, or arrange to obtain existing data...."
"Director, Customer + Digital Analytics",sweetgreen,"Los Angeles, CA",,"Lead a team of analysts / data scientists in development of algorithms and reporting of analysis. Demonstrated proficiency performing Data ETL (SQL, Python,..."
Paid Social Specialist,Lucid Fusion,"Irvine, CA 92618",,"Solid data analysis experience. We are seeking an analytical, positive, conscientious and results-oriented social advertising expert to join our team...."
Research Admin/Research Analyst,"Mattson Resources, LLC","Newport Beach, CA","$40,000 a year","Data entry, filing, scanning, correspondence, coordinating between departments. Fabulous company located in Newport Beach is seeking a polished, intellectual..."
Postdoctoral Fellow,Natural History Museum of Los Angeles County,"Los Angeles, CA 90007","$50,000 a year",Collaborate with other UNRC scientists to write competitive grant proposals; Conduct large-scale statistical analyses using data from weather stations and...
Senior Data Scientist,LT,"Los Angeles, CA","$150,000 - $190,000 a year",Senior Data Scientist*. Responsibilities of the Senior Data Scientist*. The ideal candidate for this Senior Data Scientist position will have 5 years of...
Software Engineer,Conversion Logic,"Los Angeles, CA",,Collaborate with Client Services and Data Scientists to fully leverage the tech stack and data. Experience with Relational/NoSQL data stores (esp....
Sr. Mechanical/Mechatronics Engineer,Interlog Corporation,"Anaheim, CA 92801",,"The successful candidate should be eager to work in a very dynamic, fast-paced research and development setting with a number of Ph.D.-level engineers and..."
Customer Success Manager,"Alteryx, Inc.","Irvine, CA 92612",,"Alteryx Inc., headquartered in Irvine, CA, offers a quick-to-implement, end-to-end analytics platform that empowers business analysts and data scientists alike..."
Data Engineer (Scala),HIRECLOUT,"Los Angeles, CA",,"You will work closely with other platform engineers, product stakeholders, and data scientists. Data Engineer (All Levels)...."
"Pharmacokinetics, Associate Scientist",Xencor,"Monrovia, CA 91016",,"Associate Scientist, Pharmacokinetics. High competence in common software and data analysis packages (eg, Microsoft Office Suite, SoftMax Pro, GraphPad Prism,..."
Data Scientist,Lassen Group,"Irvine, CA 92612",,Experience in Data Science. Scientist to their growing team. Data resources and conducting predictive analysis....
Data Scientist,LT,"Los Angeles, CA","$100,000 - $160,000 a year",They are looking for midlevel to senior *Machine Learning Data Scientist*. You will be reporting n to the Director of Data Science and work with one other Data...
QC Tech/Statistical Analysis Specialist,BioPhase Solutions,"Orange County, CA",$22 - $25 an hour,Do you enjoy 'nerding-out' on data sets; Would you consider data entry and curation using statistical methods an enjoyable way to spend an afternoon?...
Customer Success Manager,"Alteryx, Inc.","Irvine, CA 92612",,"Alteryx Inc., headquartered in Irvine, CA, offers a quick-to-implement, end-to-end analytics platform that empowers business analysts and data scientists alike..."
Scientist – Thomson Scattering,Tri Alpha Energy,"Foothill Ranch, CA",,"Data analysis skills with programming languages like Python, MATLAB, IDL, etc. We have an opening at our Foothill Ranch, CA (Orange County) facility for a..."
Scientist - Interferometry & Polarimetry,Tri Alpha Energy,"Foothill Ranch, CA",,"Data analysis skills with programming languages like Python, MATLAB, IDL, etc. We have an opening at our Foothill Ranch, CA (Orange County) facility for a..."
Archaeologist,"Rincon Consultants, Inc.","Los Angeles, CA",,"Is a highly qualified professional consulting firm comprised of cultural resources scientists, geologists, biologists, planners, soil scientists, wetland..."
NLP/AI Scientist/Engineer,Russell Tobin,"Irvine, CA",,"Experience with command-line scripting, data structures and algorithms and ability to work in a Linux environment, processing large amounts of data in a cloud..."
"Vice President, Demand Generation","Alteryx, Inc.","Irvine, CA 92612",,"Alteryx Inc., headquartered in Irvine, CA, offers a quick-to-implement, end-to-end analytics platform that empowers business analysts and data scientists alike..."
Sr. Mechanical/Mechatronics Engineer,Interlog Corporation,"Anaheim, CA 92801",,"The successful candidate should be eager to work in a very dynamic, fast-paced research and development setting with a number of Ph.D.-level engineers and..."
Research Analyst in Automobile/Electronic Manufacture (SCA#22743),TOP Los Angeles,"Torrance, CA","$55,000 - $65,000 a year","Interpret data, formulate reports and make recommendations. Working knowledge of data warehousing, modelling and mining...."
Clinical Laboratory Scientist,Cancer Genetics Inc,"Los Angeles, CA",,Experience with genotyping and data analysis of genomic data on different platforms. Must possess a current State of California Clinical Laboratory Scientist...
A/R Manager,"Alteryx, Inc.","Irvine, CA 92612",,"Alteryx Inc., headquartered in Irvine, CA, offers a quick-to-implement, end-to-end analytics platform that empowers business analysts and data scientists alike..."
Data Scientist,Avalon Consulting Solutions Inc.,"Los Angeles, CA",,Proficient in data mining processes and optimization. Analyze data from a wide range of sources to discover insights and drive decisions....
"Director, Global Customer Support","Alteryx, Inc.","Irvine, CA 92612",,AYX) is a rapidly growing leader in self-service data analytics – breaking barriers and democratizing the process of empowering hundreds of employees within a...
Product Development Scientist,Innovative Career Resources,"Irvine, CA","$75,000 - $85,000 a year",Analyzing data using statistical methods; Demonstrated competence in report writing and advanced computer assisted data handling skills....
Regional Enterprise Benefits Executive - Los Angeles,Lumity Inc,"Los Angeles, CA","$90,000 - $110,000 a year","An amazing team of tech professionals, data scientists and benefits specialists with the drive to deliver a superior benefits experience to our clients needs..."
Information architect,SPAR INFORMATION SYSTEM,"Los Angeles, CA",,Senior programmer or Data scientist. Experience with Data Virtualization and PaaS. Experience with SnowFlake or Redshift based Cloud Data warehouse....
Data Scientist,Avalon Consulting Solutions Inc.,"Los Angeles, CA",,Proficient in data mining processes and optimization. Analyze data from a wide range of sources to discover insights and drive decisions....
Govt. Proposal Writer (technical),Physical Optics Corporation,"Torrance, CA",,The individual will work closely with a world-class team of engineers and scientists in preparing formal responses to bid/proposal requests from our government...
Sr. Software Engineer (Java/Scala),Acorns,"Irvine, CA",,Assist data scientist to integrate machine learning algorithms into a production environment. Understanding basic algorithms and data structures. Sr....
Information architect,SPAR INFORMATION SYSTEM,"Los Angeles, CA",,Senior programmer or Data scientist. Experience with Data Virtualization and PaaS. Experience with SnowFlake or Redshift based Cloud Data warehouse....
Account Executive - Nationwide,"Alteryx, Inc.","Irvine, CA 92612",,"Technologically savvy with experience in Business Intelligence, Strategic Analytics, Data Integration/ETL, Data Services Provider or Data Discovery..."
Lead Development Sales Representative,"Alteryx, Inc.","Irvine, CA 92612",,"Alteryx Inc., headquartered in Irvine, CA, offers a quick-to-implement, end-to-end analytics platform that empowers business analysts and data scientists alike..."
Data Scientist / Python Engineer,Career Movement,"Los Angeles, CA",,Data Scientist (Python Engineer). Minimum 5-7 years of professional experience in data science or machine learning....
R&D Technician,Helpmates Staffing Services,"Buena Park, CA",,"Effectively communicating technical data (both verbally and written) internally. In this role, you will be working under the supervision of a Group Leader and..."
Technical Account Manager (AdOps),Freestar,"Los Angeles, CA",,"In your role, you will be working with Publisher Operations Analysts, Engineers, and Data Scientists to help solve issues and optimize our publisher’s ad stacks..."
Project Manager-Green Infrastructure,Council for Watershed Health,"Los Angeles, CA","$55,000 - $60,000 a year","Design and implement monitoring for green infrastructure projects with our water quality scientists, including the development of MRPs, QAPPs, PAEPs, water &..."
Data Scientist,FullDeck,"Los Angeles, CA",,"2+ years of experience in data mining and/or data science. A flourishing digital media agency with high profile entertainment clients, has an immediate need for..."
"Technical Writer, Preclinical Sciences",Xencor,"Monrovia, CA 91016",,Experience in graphing data for technical documents highly desired (e.g. Manage contributing scientist teams in the generation of Research Technical Reports...
Deputy Director,Family Office Financial Services (FOFS),"Los Angeles, CA",,Ability to use quantitative and qualitative data to present options for decision-making. Deeply committed to the Foundation's mission of expanding learning...
Senior Big Data Engineer,LT,"Los Angeles, CA","$150,000 - $190,000 a year",Our data team consists of three data analysts and three data scientists. Develop highly scalable real-time data....
Associate Scientist I,Chipton Ross Inc,"Los Angeles, CA",,"Seeking an Associate Scientist I for an opening in Canoga Park, CA.*. Assist with all aspects of receiving and quality control testing of raw materials -Update..."
Electrical Engineer,Tri Alpha Energy,"Foothill Ranch, CA",,The Electrical Engineer liaison with engineers and scientists at different levels deploying new electrical/electronic systems....
Regional Engineer,Bodycote,"Los Angeles, CA",,"Manual dexterity to perform data entry functions. As the world’s largest provider of thermal processing services, Bodycote employs thousands of highly skilled..."
"Director, Channel Sales","Alteryx, Inc.","Irvine, CA 92612",,"Alteryx Inc., headquartered in Irvine, CA, offers a quick-to-implement, end-to-end analytics platform that empowers business analysts and data scientists alike..."
"Scientist, Analytical Development (SAN DIEGO)",San Diego Pharmaceuticals,"Los Angeles, CA",,"The Scientist will also support formulation, mentor junior scientists, bring technology and training to the department and help establish and drive toward..."
"Director, Audience Marketing","Alteryx, Inc.","Irvine, CA 92612",,"Alteryx Inc., headquartered in Irvine, CA, offers a quick-to-implement, end-to-end analytics platform that empowers business analysts and data scientists alike..."
Bioinformatics Scientist,"Blu Chips, Inc","Aliso Viejo, CA 92656","$150,000 a year",Perform NGS data analysis and QA/QC platform. Provide bioinformatics support to R&D by analyzing and interpreting NGS data....
Enterprise Sales Account Executive - New Business,"Alteryx, Inc.","Irvine, CA 92612",,"Alteryx Inc., headquartered in Irvine, CA, offers a quick-to-implement, end-to-end analytics platform that empowers business analysts and data scientists alike..."
Environmental Site Assessment and Remediation Staff Professional,"Kleinfelder, Inc.","Los Angeles, CA",,"Analyzing and interpreting analytical data, and. We are engineers, scientists, and construction professionals providing solutions that improve our clients’..."
Construction Materials Testing Technician / Special Inspector,"Kleinfelder, Inc.","Long Beach, CA",,"We are engineers, scientists, and construction professionals providing solutions that improve our clients’ transportation, water, energy, and other private..."
Data Scientist Sales Engineer,Engage Partners,"Los Angeles, CA",,Data Scientist Sales Engineer. The Data Scientist will work closely withsales team to define and deliver compelling product demonstrations taking advantage of...
VP of Product Development,LT,"Los Angeles, CA",,"There is currently three Data Scientists. Data Science is using R, Hadoop, Spark, Python and more. In this position you would be working with cross functionally..."
Clinical Laboratory Scientist - Microbiology,KORE1 Technologies,"Los Angeles, CA",,California Clinical Laboratory Scientist or California Clinical Microbiologist Scientist. Perform data entry of diagnostic information....
Senior Software Developer/Architect,TalentVault,"Ontario, CA",,Youll work with a team of geoscientists and data science experts to create next generation data driven applications for the mining industry....
Sales Director,Giant Media,"Los Angeles, CA",,"Giant Media’s team of account managers, engineers, data scientists, designers, operations specialists and marketing experts are experts at creating unique and..."
Customer Content Specialist,"Alteryx, Inc.","Irvine, CA 92612",,AYX) is a rapidly growing leader in self-service data analytics – breaking barriers and democratizing the process of empowering hundreds of employees within a...
Clinical Laboratory Scientist I/II (CLS I/II) (Shift Tuesday -Sunday 8:00 p.m. - 4:30 a.m.),MDxHealth Inc.,"Irvine, CA 92618",,"Minimum of 1 year laboratory experience, as active, licensed clinical laboratory scientist, preferred. Consistently and accurately transcribe patient test..."
Sales Director,Giant Media,"Los Angeles, CA",,"Giant Media’s team of account managers, engineers, data scientists, designers, operations specialists and marketing experts are experts at creating unique and..."
Senior iOS Developer,LT,"Los Angeles, CA","$150,000 - $180,000 a year","Our data team consists of two data analysts and 3 data scientists. Some of the data tools include Kafka, Spark and more...."
Senior Java Applications Engineer,LT,"Los Angeles, CA","$100,000 - $160,000 a year",Our data team consists of two data analysts and 3 data scientists. Developing next generation data intensive distributed....
Senior Research Analyst,California Association of Realtors,"Los Angeles, CA",,Excellent applied data analysis skills. Ability to understand the story and tell it with a data visualization;...
Salesforce Administrator,"Alteryx, Inc.","Irvine, CA 92612",,"Work with Enterprise Data Architect to ensure the quality and integrity of Salesforce data. Alteryx Inc., headquartered in Irvine, CA, offers a quick-to..."
Electrical Technician,Data Based Solutions Inc.,"Los Angeles, CA",,"Analyzes and interprets test data. Provides supporting services and tooling at the direction of senior engineers and scientists. Los Angeles, CA*...."
