position,company,location,salary,summary
Senior HPC CAE Engineer/Scientist,General Motors,"Austin, TX",,"Understanding of data workflow and analytics software (R, Matlab). PLEASE ONLY APPLY IF YOU DO NOT REQUIRE SPONSORSHIP NOW OR IN THE FUTURE TO WORK IN THE..."
"Post-Doctoral Researcher, Artificial Intelligence",IBM,"Austin, TX 73344",,"Experience analyzing large scale data from a variety of sources. Our Lab is a place where scientists, professors, and students collaborate to drive the..."
Senior Software Engineer (Artificial Intelligence/Machine Learning),Walmart,"Austin, TX 78716",,"2+ years of experience with data sources and platforms (Unix/Linux, Teradata, Hadoop, Oracle, SQL Server and DB2)...."
"Research Staff Member, AI Computer Vision",IBM,"Austin, TX 73344",,"Our Lab is a place where scientists, professors, and students collaborate to drive the frontiers of AI. We are looking for research scientists who are as..."
Senior Kentico Practice Lead (remote),Simple [A],"Austin, TX 78701 (Downtown area)",,"We are content engineers, analysts, programmers, developers, architects, content strategists, strategic consultants, data scientists, producers, marketers,..."
Senior Operations Research / Data Science Engineer,IBM,"Austin, TX 73344",,We will teach the data scientists and sometimes people who desire to be data scientist to:. The elite team of data scientist will work with other IBMers and...
Faculty - all ranks considered,University of Texas at Austin,"Austin, TX",,"Appropriate applicants include, but are not limited to, medical physicists, imaging scientists, computational scientists, and translational scientists using..."
Data Analysis Consultant,Quest Software,"Round Rock, TX",,"Data Analysis Consultant, Round Rock TX. Degree in Computer Science or Data Sciences or equivalent work experience...."
Business Application Development Intern 2018,National Instruments,"Austin, TX",,"From daily tasks to grand challenges, NI helps engineers and scientists overcome complexity to exceed even their own expectations...."
Business Application Development Intern 2018,National instrument,"Austin, TX",,"From daily tasks to grand challenges, NI helps engineers and scientists overcome complexity to exceed even their own expectations...."
Business Segment Director (Oil & Gas and Petrochemicals),Thermo Fisher Scientific,"Austin, TX 73344",,"Strategic Planning – Lead the strategic planning process with focus on improving market and competitive data, applying external market focus in the process...."
Senior Campaign Manager,IBM,"Austin, TX 73344",,Activate data scientists & analytics community to work on your behalf. You need to be able to dig in and understand data and provide insights and outcomes based...
SCIENTIST I - R&D - 17209043,CTG,"Austin, TX",,"CTG is hiring a Scientist I – R&D. As a bench scientist, the candidate will independently perform laboratory experiments and analyze the results by applying her..."
Sr. Architect,IBM,"Austin, TX 73344",,"You will work with customers, data scientists, designers, business stakeholders, and team members to design, build, and operationalize strategic end user..."
"Software Engineer, Core Artificial Intelligence",IBM,"Austin, TX 73344",,"Our Lab is a place where scientists, professors, and students collaborate to drive the frontiers of AI. Artificial intelligence, machine learning, large scale..."
