position,company,location,salary,summary
Lead Data Scientist,BCG Digital Ventures,"Manhattan Beach, CA",,"Leading and managing a team of data scientists. In your role as the Lead Data Scientist at BCG Digital Ventures, you will:...."
"Scientist II, Applied Research",Abbott,"Sylmar, CA",,"Collects, organizes and analyzes data from experiments or design builds, and writes reports on results. At Abbott, we're committed to helping you live your best..."
Bioinformatics Scientist,Synthetic Genomics,"Los Angeles, CA",,"Proficiency in working with databases and data management platforms (ex. Experience in NGS data analysis, including algorithm development, genome and metagenome..."
Engineering Leadership - Data Engineering,Riot Games,"Los Angeles, CA",,"Lead software engineers, data scientists and data analysts in order to deliver on product vision. You're able to lead a team through an ambiguous problem space..."
Data Scientist (Python),Workbridge Associates,"Los Angeles, CA","$100,000 - $150,000 a year","This Data Scientist will be collaborating with the Lead Data Scientist to carry out research by using machine learning and computational statistics skills, and..."
Fraud Data Scientist,Stamps.com,"El Segundo, CA 90245",,"Analyze large data sets to identify behavior trends among good users and bad actors, using pattern recognition techniques that include statistics, data mining,..."
Machine Learning Using R Instructor,UCLA Extension,"Los Angeles, CA","$2,650 a month","Course disciplines cybersecurity, data science and applications programming subject areas. This field is made possible due to the rapid and simultaneous..."
Fraud Data Scientist,Stamps.com,"El Segundo, CA 90245","Estimated salary: $118,000 - $150,000 a year","Analyze large data sets to identify behavior trends among good users and bad actors, using pattern recognition techniques that include statistics, data mining,..."
Statistician I,Public Health Institute,"Monrovia, CA 91016",,"Computerized Data Management-Manipulate data records from a database management system, using appropriate data management computer software, to produce..."
Market Research Analyst,Marcus & Millichap,"Calabasas, CA 91302",,Support data mining projects using industry leading data sources to assess commercial real estate inventory....
Data Scientist (Python/Scala for scalable product company),Workbridge Associates,"El Segundo, CA","$150,000 - $175,000 a year",A high-profile technology company in El Segundo is looking for a Data Scientist to join their Data team....
Machine Learning Using R Instructor,UCLA Extension,"Los Angeles, CA","$2,650 a month","Course disciplines cybersecurity, data science and applications programming subject areas. This field is made possible due to the rapid and simultaneous..."
Jr Nifty Fellow,BuzzFeed,"Los Angeles, CA 90036",,"We have offices in 19 cities around the world and more than 1500 employees including reporters, video producers, data scientists, engineers, brand strategists,..."
Jr Goodful Fellow,BuzzFeed,"Los Angeles, CA 90036",,"We have offices in 19 cities around the world and more than 1500 employees including reporters, video producers, data scientists, engineers, brand strategists,..."
